Participant Identifier,Survey name,Destination name,Destination address,Destination latitude,Destination longitude,Created at,Emissions per km (kg CO2e),"Total distance (round trip, km)","Total emissions (round trip, kg CO2e)",Time spent total (s),Time spent in origin address (s),Time spent in means of transportation (s),Time spent in map (s),Time spent in additional questions,Number of itineraries,Itinerary Identifier,Itinerary index,Origin address,Origin latitude,Origin longitude,"Distance (single journey, km)",Means of transportation,Emission factor value,Emission factor authority,Emission factor source,Emission factor year,Emission factor region,Emission factor description,"Emissions (single journey, kg CO2e)",Automobile passengers,Automobile size,Automobile drive,Allocation
98900E18-9D92-49DE-9F7D-8D96A1DA585B,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:05:05.444Z,0.00948,1304.89,12.37032,11.22,9.33,23.93,2.14,0,1,E6DFFFA4-F4EC-4332-AB5B-C2512C01DEE9,1,Berlin,52.518742,13.408022,652.44,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,6.18516,,,,
CE2FE3C5-5C24-4037-B351-82ACDC61F9EB,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:05:05.444Z,0.00948,1304.89,12.37032,11.22,9.33,23.93,2.14,0,1,7D2A1F00-6460-4653-BAAF-5473366B761F,1,Berlin,52.518742,13.408022,652.44,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,6.18516,,,,
89165015-DDCD-44DC-BDA4-90255C2799D5,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:06:12.493Z,0.147,1728.14,254.03717,17.41,12.7,49.02,2.2,0,1,E2B8D36F-177C-4680-94A6-A60B1FC491F2,1,Holland,52.010161,4.52993,864.07,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,127.01858,1,car,petrol,
5F8BF53C-C2AF-4D81-B2AE-0A61392BDC63,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:06:12.493Z,0.147,1728.14,254.03717,17.41,12.7,49.02,2.2,0,1,EDEF28D3-9F0C-4473-B7B2-AD3A4A83CB00,1,Holland,52.010161,4.52993,864.07,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,127.01858,1,car,petrol,
9111D6A7-99CA-4CE6-BB02-B4EE2B7233C0,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:06:34.215Z,0.075,44.87,3.3654,48.68,44.26,8.81,3.88,0,1,36666528-EE1D-4C44-A352-65F73F06EFB9,1,Laim,48.135472,11.503131,22.44,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",1.6827,,,,
839100B3-07D8-48DA-BFAB-20B611F57FFB,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:06:34.215Z,0.075,44.87,3.3654,48.68,44.26,8.81,3.88,0,1,20C7CC07-9D0D-47BA-AA84-753904AEFD2B,1,Laim,48.135472,11.503131,22.44,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",1.6827,,,,
1A03F779-1E1D-4D78-9E8D-B338B885259E,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:07:29.857Z,0.06167,753.5,46.46583,24.02,21.96,15.85,2.08,0,1,6D3040FF-D609-41AE-8F8F-9BC33C84BCDA,1,Jena,50.927937,11.586969,376.75,automobile,0.185,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={8B2BD122-F6B8-432F-A348-AE1D3FF80772},2020,DE,Emission intensity of diesel passenger car medium. Upstream and fuel combustion LCA activity is included.,23.23292,3,car,diesel,
F5DA999F-1AC2-43C7-B911-DA9211D1ABC5,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:07:29.857Z,0.06167,753.5,46.46583,24.02,21.96,15.85,2.08,0,1,44B89F01-E16F-4785-B67D-CAA61C26EC41,1,Jena,50.927937,11.586969,376.75,automobile,0.185,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={8B2BD122-F6B8-432F-A348-AE1D3FF80772},2020,DE,Emission intensity of diesel passenger car medium. Upstream and fuel combustion LCA activity is included.,23.23292,3,car,diesel,
5F1C91A9-C081-4C63-895E-8D55D1EB2524,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:08:02.912Z,0.075,22.39,1.6791,10.34,6.99,99.11,2.87,0,1,49BACE12-F1BF-49CA-8953-7EFB62DADA3E,1,München,48.137988,11.575182,11.19,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.83955,,,,
28A482F9-97B0-46B8-BDBD-3973B8CA7357,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:08:02.912Z,0.075,22.39,1.6791,10.34,6.99,99.11,2.87,0,1,F6D2D1AD-4888-4EBB-AF2B-86DBBCFEC4E2,1,München,48.137988,11.575182,11.19,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.83955,,,,
8D9B7A1E-9FF3-4973-BFBC-9AA43E79A0D0,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:08:21.774Z,0.0114,813.15,9.26845,32.22,10.56,10.52,21.65,0,2,0BFE9509-0719-4B59-8D8F-7CEC3DA7669A,1,Frankfurt am Main,50.110556,8.680173,394.67,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,3.7415,,,,
8D9B7A1E-9FF3-4973-BFBC-9AA43E79A0D0,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:08:21.774Z,0.0114,813.15,9.26845,32.22,10.56,10.52,21.65,0,2,F7AC3210-0796-4CA7-862A-9B3F8048ADF2,2,München Hauptbahnhof,48.140498,11.5585,11.9,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.89272,,,,
EE37E736-EA46-4838-8E8D-B717758DF813,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:08:21.774Z,0.0114,813.15,9.26845,32.22,10.56,10.52,21.65,0,2,6645E481-2AF7-4627-8D66-AD2748288C4F,1,Frankfurt am Main,50.110556,8.680173,394.67,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,3.7415,,,,
EE37E736-EA46-4838-8E8D-B717758DF813,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:08:21.774Z,0.0114,813.15,9.26845,32.22,10.56,10.52,21.65,0,2,1F2B1F22-AAF3-4B8B-959B-A53A2556424E,2,München Hauptbahnhof,48.140498,11.5585,11.9,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.89272,,,,
612DA9A8-DC86-4E4D-B3E8-4BD58C9739AE,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:08:29.369Z,0.147,349.46,51.37091,9.56,7.99,16.15,1.89,0,1,209596D2-005F-47C9-BF14-643E0F0F2BD5,1,Nürnberg,49.454473,11.076937,174.73,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,25.68546,1,car,petrol,
42B2C79A-3CD9-4B59-AC8F-AE08B0273725,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:08:29.369Z,0.147,349.46,51.37091,9.56,7.99,16.15,1.89,0,1,155273D4-1B54-496A-B492-5E2B75594FA6,1,Nürnberg,49.454473,11.076937,174.73,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,25.68546,1,car,petrol,
E9AE804D-89C3-4010-AD5C-BD79FC30916A,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:09:06.882Z,0.075,23.18,1.7388,20.51,15.76,16.8,2.62,0,1,05489409-7246-4994-842D-D7D977ED3CBD,1,80469,48.128467,11.571402,11.59,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8694,,,,
4F1CB0FC-82CB-4E8D-8BC1-39585FEEBDD7,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:09:06.882Z,0.075,23.18,1.7388,20.51,15.76,16.8,2.62,0,1,98158B8F-63CA-46E0-9096-D6FDF0F4919A,1,80469,48.128467,11.571402,11.59,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8694,,,,
EEB971DC-F736-4B3E-B458-310BE6510066,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:09:06.882Z,0.075,23.18,1.7388,20.51,15.76,16.8,2.62,0,1,D0BEA2DC-8818-467F-9431-1F708382C302,1,80469,48.128467,11.571402,11.59,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",0.8694,,,,
5BF17556-3EB5-4428-9EEE-4F478947A185,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:09:36.097Z,0.147,335.79,49.36113,10.64,8.13,55.34,2.76,0,1,6CC643BC-7783-448E-8596-B76D1936CB12,1,Passau,48.575128,13.46848,167.9,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,24.68056,1,car,petrol,
83ADD98C-B22B-4EF0-821E-F8762AC3B2A7,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:09:36.097Z,0.147,335.79,49.36113,10.64,8.13,55.34,2.76,0,1,FE3EA23E-8C69-4C5E-8313-C1E07C078C22,1,Passau,48.575128,13.46848,167.9,automobile,0.147,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={56740D43-276B-491E-8B91-A7C696112038},2020,DE,Emission intensity of petrol passenger car medium. Emissions from fuel combustion only.,24.68056,1,car,petrol,
B19BBE57-A578-46B1-AEE5-0BD0B98B0719,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:10:47.698Z,0.00948,1694.82,16.06686,15.11,12.96,54.67,2.42,0,1,F40588D8-DE9B-4DF3-825A-509170A0D659,1,Holland,52.010161,4.52993,847.41,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,8.03343,,,,
0EFF3838-3F65-494F-8BDC-599BD1DD2E61,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:10:47.698Z,0.00948,1694.82,16.06686,15.11,12.96,54.67,2.42,0,1,2FA43DBD-7520-48F0-830F-0CCACBA4E233,1,Holland,52.010161,4.52993,847.41,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,8.03343,,,,
0A541C61-266A-4A04-BC4B-9472ACA214DA,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:11:15.341Z,0.00948,1158.12,10.97902,11.64,9.63,14.3,2.22,0,1,2F512D49-5198-4847-9DA5-39EA1D179877,1,Köln,50.937523,6.95948,579.06,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,5.48951,,,,
D9A28154-3FA1-4E0D-BCA4-C57F94F19DA5,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:11:15.341Z,0.00948,1158.12,10.97902,11.64,9.63,14.3,2.22,0,1,017A79AB-DEFC-46D7-8924-463FB5827D8E,1,Köln,50.937523,6.95948,579.06,trainLongDistance,0.00948,Umweltbundesamt (UBA),https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={A4FFA0CD-2550-4435-BBDE-00C6F1A0B22F},2020,DE,Emission intensity of electric long-distance passenger train. Direct electricity consumption and upstream LCA activity is included.,5.48951,,,,
44C9E37E-16FA-4FFB-BFD1-5C65417768E5,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:11:42.958Z,0.15102,1850.76,284.14774,10.04,6.61,4.43,2.24,2.16,1,EECBFEFB-0B9F-446B-A3EC-88F7FE8C1B60,1,London,51.503347,-0.079396,925.38,flight,0.15353,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of short-haul (<3700) international first class flights to/from the UK including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,142.07387,,,,
1F4904F1-557D-4ED4-B062-E6285165A722,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:11:42.958Z,0.15102,1850.76,284.14774,10.04,6.61,4.43,2.24,2.16,1,A503FFBC-06CF-415E-BF11-4B197DBFF1A6,1,London,51.503347,-0.079396,925.38,flight,0.15353,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of short-haul (<3700) international first class flights to/from the UK including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,142.07387,,,,
00839AD3-A97D-44DF-AE74-854CE7E13100,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:12:12.169Z,0.15022,6595.31,990.77367,85.91,9.29,8.53,64.81,11.97,2,EF9948CB-3F4F-4238-AE96-E87F182D327B,1,Santa Cruz de Tenerife,28.469714,-16.254752,3263.12,flight,0.15102,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of short-haul (<3700) international economy class flights to/from the UK including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,492.79671,,,,I travelled here especially for this event.
00839AD3-A97D-44DF-AE74-854CE7E13100,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:12:12.169Z,0.15022,6595.31,990.77367,85.91,9.29,8.53,64.81,11.97,2,E5AD96F7-8240-4AD3-9E6C-7459A8FD4264,2,"Flughafen München, Nordallee",48.353862,11.786431,34.54,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",2.59012,,,,I travelled here especially for this event.
7A0B2592-9824-41D6-BB17-89ACD3BB7F33,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:12:12.169Z,0.15022,6595.31,990.77367,85.91,9.29,8.53,64.81,11.97,2,9CC41454-890C-44FF-ACDA-E0B84F61606A,1,Santa Cruz de Tenerife,28.469714,-16.254752,3263.12,flight,0.15102,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of short-haul (<3700) international economy class flights to/from the UK including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,492.79671,,,,I travelled here especially for this event.
7A0B2592-9824-41D6-BB17-89ACD3BB7F33,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:12:12.169Z,0.15022,6595.31,990.77367,85.91,9.29,8.53,64.81,11.97,2,4B58C077-F7FE-4E7E-A398-F2C86271F992,2,"Flughafen München, Nordallee",48.353862,11.786431,34.54,trainUrban,0.075,Umweltbundesamt (UBA),https://www.umweltbundesamt.de/themen/verkehr-laerm/emissionsdaten,2020,DE,"Straßen-, Stadt- und U-Bahn (km)",2.59012,,,,I travelled here especially for this event.
652BB78C-645E-4C92-9CBA-5AF5C471CAE8,"Adele Mobilitätsbefragung Publikum Eingang 1 Fr., 9. August",Adele Stadion,"Paul-Henri-Spaak-Straße 18, Trudering-Riem, München, Deutschland",48.138842,11.702597,2024-08-09T15:12:50.704Z,0.15102,2799.9,429.86922,13.69,8.24,53.59,2.83,3.51,1,88DB8F6E-0DF3-4574-B1B5-D2945A755C2F,1,Spanien,41.349148,-3.242865,1399.95,flight,0.15353,"Department for Business, Energy & Industrial Strategy (BEIS)",https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,2022,GB,Emission intensity of short-haul (<3700) international first class flights to/from the UK including fuel combustion and radiative forcing (RF) effect reflecting impact of contrails and high-altitude release of GHGs but not upstream fuel emissions. 8% distance uplift applied for indirect nature of flights. Retrieved from the Conversion Factors 2022: flat file published by the UK BEIS/Defra at the source URL.,214.93461,,,,
